id_departamento;Puesto;Nombre;TipoPuesto;tipoPersonal;formaProvision;adcripcionGrupos;adcripcionEscalas;nivelComplementoDestino;complementoEspecificoPuntos;complementoEspecificoEuros;observacionesRequisitos;situacion
2564;AU008;AUXILIAR ADMINISTRATIVO DE COORDINACIÓN;AU;F/L;C;C2;A.G.;16;235;9321;TA-0, AERL;VACANTE
2564;AU008;AUXILIAR ADMINISTRATIVO DE COORDINACIÓN;AU;F/L;C;C2;A.G.;16;235;9321;TA-0, AERL;VACANTE
2588;TE012;ADMINISTRATIVO/A;TE;F/L;-;C1;A.G./A.E.;16;235;9321;TA-0, AERL;CUBIERTO
2588;TE012;ADMINISTRATIVO/A;TE;F/L;-;C1;A.G./A.E.;16;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2288;AU012;AUXILIAR TURÍSTICO/A;AU;L;-;C2;-;14;235;9321;TA-0, AE;VACANTE
2588;TE012;ADMINISTRATIVO/A;TE;F/L;-;C1;A.G./A.E.;16;235;9321;TA-0, AERL;CUBIERTO
2272;TE007;GUÍA TURÍSTICO/A;TE;L;-;C1;-;16;235;9321;TA-0, AE;CUBIERTO
2564;AU008;AUXILIAR ADMINISTRATIVO DE COORDINACIÓN;AU;F/L;C;C2;A.G.;16;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;VACANTE
2564;AU008;AUXILIAR ADMINISTRATIVO DE COORDINACIÓN;AU;F/L;C;C2;A.G.;16;235;9321;TA-0, AERL;CUBIERTO
2288;AU012;AUXILIAR TURÍSTICO/A;AU;L;-;C2;-;14;235;9321;TA-0, AE;CUBIERTO
2564;AU008;AUXILIAR ADMINISTRATIVO DE COORDINACIÓN;AU;F/L;C;C2;A.G.;16;235;9321;TA-0, AERL;CUBIERTO
2564;AU008;AUXILIAR ADMINISTRATIVO DE COORDINACIÓN;AU;F/L;C;C2;A.G.;16;235;9321;TA-0, AERL;VACANTE
2564;AU008;AUXILIAR ADMINISTRATIVO DE COORDINACIÓN;AU;F/L;C;C2;A.G.;16;235;9321;TA-0, AERL;CUBIERTO
2588;TE012;ADMINISTRATIVO/A;TE;F/L;-;C1;A.G./A.E.;16;235;9321;TA-0, AERL;VACANTE
2564;AU008;AUXILIAR ADMINISTRATIVO DE COORDINACIÓN;AU;F/L;C;C2;A.G.;16;235;9321;TA-0, AERL;CUBIERTO
2564;AU008;AUXILIAR ADMINISTRATIVO DE COORDINACIÓN;AU;F/L;C;C2;A.G.;16;235;9321;TA-0, AERL;CUBIERTO
2564;AU008;AUXILIAR ADMINISTRATIVO DE COORDINACIÓN;AU;F/L;C;C2;A.G.;16;235;9321;TA-0, AERL;VACANTE
2564;AU008;AUXILIAR ADMINISTRATIVO DE COORDINACIÓN;AU;F/L;C;C2;A.G.;16;235;9321;TA-0, AERL;CUBIERTO
2564;AU008;AUXILIAR ADMINISTRATIVO DE COORDINACIÓN;AU;F/L;C;C2;A.G.;16;235;9321;TA-0, AERL;VACANTE
2328;SU007;CONDUCTOR/A;SU;F/L;-;E;A.E.;13;235;9321;TA-0, AERL;VACANTE
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;VACANTE
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;VACANTE
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;VACANTE
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;VACANTE
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;VACANTE
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;VACANTE
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;VACANTE
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;VACANTE
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;VACANTE
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;VACANTE
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;VACANTE
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2564;AU008;AUXILIAR ADMINISTRATIVO DE COORDINACIÓN;AU;F/L;C;C2;A.G.;16;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2564;AU008;AUXILIAR ADMINISTRATIVO DE COORDINACIÓN;AU;F/L;C;C2;A.G.;16;235;9321;TA-0, AERL;VACANTE
2588;TE012;ADMINISTRATIVO/A;TE;F/L;-;C1;A.G./A.E.;16;235;9321;TA-0, AERL;CUBIERTO
2564;AU008;AUXILIAR ADMINISTRATIVO DE COORDINACIÓN;AU;F/L;C;C2;A.G.;16;235;9321;TA-0, AERL;VACANTE
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;VACANTE
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;VACANTE
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;VACANTE
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;VACANTE
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;VACANTE
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2588;TE012;ADMINISTRATIVO/A;TE;F/L;-;C1;A.G./A.E.;16;235;9321;TA-0, AERL;CUBIERTO
2564;AU008;AUXILIAR ADMINISTRATIVO DE COORDINACIÓN;AU;F/L;C;C2;A.G.;16;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;CUBIERTO
2588;TE012;ADMINISTRATIVO/A;TE;F/L;-;C1;A.G./A.E.;16;235;9321;TA-0, AERL;CUBIERTO
2588;TE012;ADMINISTRATIVO/A;TE;F/L;-;C1;A.G./A.E.;16;235;9321;TA-0, AERL;CUBIERTO
2584;SU011;PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO);SU;F/L;-;E;A.G./A.E.;13;235;9321;TA-0, AERL;VACANTE
2588;TE012;ADMINISTRATIVO/A;TE;F/L;-;C1;A.G./A.E.;16;235;9321;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2680;SU024;MUSICO BANDA DE MÚSICA;SU;L;-;E;A.E.;14;240;9519;TA-0, AERL;CUBIERTO
2688;SU005;GUARDA;SU;F;-;E;A.E.;13;240;9519;TA-0;VACANTE
2688;SU005;GUARDA;SU;F;-;E;A.E.;13;240;9519;TA-0;VACANTE
2784;AU010;AUXILIAR DE SEGURIDAD;AU;L;-;C2;-;14;245;9718;TA-0;VACANTE
2784;AU010;AUXILIAR DE SEGURIDAD;AU;L;-;C2;-;14;245;9718;TA-0;VACANTE
2764;SU018;CUIDADOR/A ZOO;SU;F/L;-;E;A.G./A.E.;13;245;9718;TA-0,AD, AERL;CUBIERTO
2764;SU018;CUIDADOR/A ZOO;SU;F/L;-;E;A.G./A.E.;13;245;9718;TA-0,AD, AERL;CUBIERTO
2764;SU018;CUIDADOR/A ZOO;SU;F/L;-;E;A.G./A.E.;13;245;9718;TA-0,AD, AERL;CUBIERTO
2764;SU018;CUIDADOR/A ZOO;SU;F/L;-;E;A.G./A.E.;13;245;9718;TA-0,AD, AERL;CUBIERTO
2764;SU018;CUIDADOR/A ZOO;SU;F/L;-;E;A.G./A.E.;13;245;9718;TA-0,AD, AERL;CUBIERTO
2764;SU018;CUIDADOR/A ZOO;SU;F/L;-;E;A.G./A.E.;13;245;9718;TA-0,AD, AERL;VACANTE
2764;SU018;CUIDADOR/A ZOO;SU;F/L;-;E;A.G./A.E.;13;245;9718;TA-0,AD, AERL;CUBIERTO
2764;SU018;CUIDADOR/A ZOO;SU;F/L;-;E;A.G./A.E.;13;245;9718;TA-0,AD, AERL;CUBIERTO
2764;SU018;CUIDADOR/A ZOO;SU;F/L;-;E;A.G./A.E.;13;245;9718;TA-0,AD, AERL;CUBIERTO
2764;SU018;CUIDADOR/A ZOO;SU;F/L;-;E;A.G./A.E.;13;245;9718;TA-0,AD, AERL;CUBIERTO
2764;SU018;CUIDADOR/A ZOO;SU;F/L;-;E;A.G./A.E.;13;245;9718;TA-0,AD, AERL;CUBIERTO
2764;SU018;CUIDADOR/A ZOO;SU;F/L;-;E;A.G./A.E.;13;245;9718;TA-0,AD, AERL;CUBIERTO
2764;SU018;CUIDADOR/A ZOO;SU;F/L;-;E;A.G./A.E.;13;245;9718;TA-0,AD, AERL;CUBIERTO
2764;SU018;CUIDADOR/A ZOO;SU;F/L;-;E;A.G./A.E.;13;245;9718;TA-0,AD, AERL;CUBIERTO
2764;SU018;CUIDADOR/A ZOO;SU;F/L;-;E;A.G./A.E.;13;245;9718;TA-0,AD, AERL;CUBIERTO
2764;SU018;CUIDADOR/A ZOO;SU;F/L;-;E;A.G./A.E.;13;245;9718;TA-0,AD, AERL;VACANTE
2764;SU018;CUIDADOR/A ZOO;SU;F/L;-;E;A.G./A.E.;13;245;9718;TA-0,AD, AERL;VACANTE
2768;SU017;GUARDA MAYOR;SU;F;-;E;A.E.;13;245;9718;TA-0;VACANTE
2784;AU010;AUXILIAR DE SEGURIDAD;AU;L;-;C2;-;14;245;9718;TA-0;CUBIERTO
2784;AU010;AUXILIAR DE SEGURIDAD;AU;L;-;C2;-;14;245;9718;TA-0;CUBIERTO
2784;AU010;AUXILIAR DE SEGURIDAD;AU;L;-;C2;-;14;245;9718;TA-0;CUBIERTO
2784;AU010;AUXILIAR DE SEGURIDAD;AU;L;-;C2;-;14;245;9718;TA-0;CUBIERTO
3244;TE011;ADMINISTRATIVO/A DE COORDINACIÓN;TE;F/L;C;C1;A.G./A.E.;18;255;9968;TA-0, AERL;VACANTE
3244;TE011;ADMINISTRATIVO/A DE COORDINACIÓN;TE;F/L;C;C1;A.G./A.E.;18;255;10114;TA-0, AERL;VACANTE
3244;TE011;ADMINISTRATIVO/A DE COORDINACIÓN;TE;F/L;C;C1;A.G./A.E.;18;255;10114;TA-0, AERL;VACANTE
3244;TE011;ADMINISTRATIVO/A DE COORDINACIÓN;TE;F/L;C;C1;A.G./A.E.;18;255;10114;TA-0, AERL;VACANTE
3244;TE011;ADMINISTRATIVO/A DE COORDINACIÓN;TE;F/L;C;C1;A.G./A.E.;18;255;10114;TA-0, AERL;VACANTE
3244;TE011;ADMINISTRATIVO/A DE COORDINACIÓN;TE;F/L;C;C1;A.G./A.E.;18;255;10114;TA-0, AERL;VACANTE
3244;TE011;ADMINISTRATIVO/A DE COORDINACIÓN;TE;F/L;C;C1;A.G./A.E.;18;255;10114;TA-0, AERL;VACANTE
3448;SU013;AYUDANTE (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO, IMPRENTA);SU;F/L;-;E;A.E.;14;255;10114;TA-0, AERL;CUBIERTO
3448;SU013;AYUDANTE (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO, IMPRENTA);SU;F/L;-;E;A.E.;14;255;10114;TA-0, AERL;CUBIERTO
3448;SU013;AYUDANTE (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO, IMPRENTA);SU;F/L;-;E;A.E.;14;255;10114;TA-0, AERL;CUBIERTO
3448;SU013;AYUDANTE (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO, IMPRENTA);SU;F/L;-;E;A.E.;14;255;10114;TA-0, AERL;CUBIERTO
3244;TE011;ADMINISTRATIVO/A DE COORDINACIÓN;TE;F/L;C;C1;A.G./A.E.;18;255;10114;TA-0, AERL;CUBIERTO
